dt_package;country;service;liter;qty
2025-01-10;KG;RM;E;26.0
2025-01-10;KG;RM;F;12.0
2025-01-10;KG;RM;G;18.0
2025-01-10;UZ;RM;A;59.0
2025-01-10;UZ;RM;B;196.0
2025-01-10;UZ;RM;C;156.0
2025-01-10;UZ;RM;D;242.0
2025-01-10;UZ;RM;E;134.0
2025-01-10;UZ;RM;F;58.0
2025-01-10;UZ;RM;G;60.0
2025-01-12;AZ;RM;A;61.0
2025-01-12;AZ;RM;B;242.0
2025-01-12;AZ;RM;C;172.0
2025-01-12;AZ;RM;D;318.0
2025-01-12;AZ;RM;E;247.0
2025-01-12;AZ;RM;F;77.0
2025-01-12;AZ;RM;G;100.0
2025-01-12;KG;RM;A;16.0
2025-01-12;KG;RM;B;39.0
2025-01-12;KG;RM;C;35.0
2025-01-12;KG;RM;D;53.0
2025-01-12;KG;RM;E;41.0
2025-01-12;KG;RM;F;19.0
2025-01-12;KG;RM;G;14.0
2025-01-12;UZ;RM;A;71.0
2025-01-12;UZ;RM;B;265.0
2025-01-12;UZ;RM;C;188.0
2025-01-12;UZ;RM;D;313.0
2025-01-12;UZ;RM;E;198.0
2025-01-12;UZ;RM;F;70.0
2025-01-12;UZ;RM;G;68.0
2025-01-13;AZ;RM;A;35.0
2025-01-13;AZ;RM;B;125.0
2025-01-13;AZ;RM;C;75.0
2025-01-13;AZ;RM;D;137.0
2025-01-13;AZ;RM;E;96.0
2025-01-13;AZ;RM;F;34.0
2025-01-13;AZ;RM;G;32.0
2025-01-13;KG;RM;A;8.0
2025-01-13;KG;RM;B;22.0
2025-01-13;KG;RM;C;22.0
2025-01-13;KG;RM;D;22.0
2025-01-13;KG;RM;E;23.0
2025-01-13;KG;RM;F;5.0
2025-01-13;KG;RM;G;6.0
2025-01-13;UZ;RM;A;44.0
2025-01-13;UZ;RM;B;112.0
2025-01-13;UZ;RM;C;115.0
2025-01-13;UZ;RM;D;132.0
2025-01-13;UZ;RM;E;83.0
2025-01-13;UZ;RM;F;27.0
2025-01-13;UZ;RM;G;37.0
2025-01-15;AZ;RM;A;51.0
2025-01-15;AZ;RM;B;178.0
2025-01-15;AZ;RM;C;154.0
2025-01-15;AZ;RM;D;227.0
2025-01-15;AZ;RM;E;178.0
2025-01-15;AZ;RM;F;44.0
2025-01-15;AZ;RM;G;87.0
2025-01-15;KG;RM;A;11.0
2025-01-15;KG;RM;B;41.0
2025-01-15;KG;RM;C;20.0
2025-01-15;KG;RM;D;41.0
2025-01-15;KG;RM;E;27.0
2025-01-15;KG;RM;F;10.0
2025-01-15;KG;RM;G;11.0
2025-01-15;UZ;RM;A;83.0
2025-01-15;UZ;RM;B;218.0
2025-01-15;UZ;RM;C;179.0
2025-01-15;UZ;RM;D;209.0
2025-01-15;UZ;RM;E;166.0
2025-01-15;UZ;RM;F;77.0
2025-01-15;UZ;RM;G;71.0
2025-01-17;AZ;RM;A;46.0
2025-01-17;AZ;RM;B;183.0
2025-01-17;AZ;RM;C;122.0
2025-01-17;AZ;RM;D;191.0
2025-01-17;AZ;RM;E;158.0
2025-01-17;AZ;RM;F;71.0
2025-01-17;AZ;RM;G;71.0
2025-01-17;KG;RM;A;19.0
2025-01-17;KG;RM;B;35.0
2025-01-17;KG;RM;C;26.0
2025-01-17;KG;RM;D;37.0
2025-01-17;KG;RM;E;21.0
2025-01-17;KG;RM;F;11.0
2025-01-17;KG;RM;G;13.0
2025-01-17;UZ;RM;A;55.0
2025-01-17;UZ;RM;B;201.0
2025-01-17;UZ;RM;C;145.0
2025-01-17;UZ;RM;D;214.0
2025-01-17;UZ;RM;E;144.0
2025-01-17;UZ;RM;F;39.0
2025-01-17;UZ;RM;G;50.0
2025-01-19;AZ;RM;A;55.0
2025-01-19;AZ;RM;B;173.0
2025-01-19;AZ;RM;C;126.0
2025-01-19;AZ;RM;D;262.0
2025-01-19;AZ;RM;E;195.0
2025-01-19;AZ;RM;F;87.0
2025-01-19;AZ;RM;G;90.0
2025-01-19;KG;RM;A;10.0
2025-01-19;KG;RM;B;43.0
2025-01-19;KG;RM;C;33.0
2025-01-19;KG;RM;D;50.0
2025-01-19;KG;RM;E;26.0
2025-01-19;KG;RM;F;8.0
2025-01-19;KG;RM;G;5.0
2025-01-19;UZ;RM;A;61.0
2025-01-19;UZ;RM;B;210.0
2025-01-19;UZ;RM;C;152.0
2025-01-19;UZ;RM;D;242.0
2025-01-19;UZ;RM;E;150.0
2025-01-19;UZ;RM;F;42.0
2025-01-19;UZ;RM;G;51.0
2025-01-20;AZ;RM;A;26.0
2025-01-20;AZ;RM;B;65.0
2025-01-20;AZ;RM;C;67.0
2025-01-20;AZ;RM;D;117.0
2025-01-20;AZ;RM;E;66.0
2025-01-20;AZ;RM;F;32.0
2025-01-20;AZ;RM;G;28.0
2025-01-20;KG;RM;A;6.0
2025-01-20;KG;RM;B;20.0
2025-01-20;KG;RM;C;13.0
2025-01-20;KG;RM;D;19.0
2025-01-20;KG;RM;E;14.0
2025-01-20;KG;RM;F;6.0
2025-01-20;KG;RM;G;6.0
2025-01-20;UZ;RM;A;31.0
2025-01-20;UZ;RM;B;87.0
2025-01-20;UZ;RM;C;53.0
2025-01-20;UZ;RM;D;114.0
2025-01-20;UZ;RM;E;60.0
2025-01-20;UZ;RM;F;28.0
2025-01-20;UZ;RM;G;34.0
2025-01-22;AZ;RM;A;44.0
2025-01-22;AZ;RM;B;174.0
2025-01-22;AZ;RM;C;114.0
2025-01-22;AZ;RM;D;225.0
2025-01-22;AZ;RM;E;159.0
2025-01-22;AZ;RM;F;48.0
2025-01-22;AZ;RM;G;76.0
2025-01-22;KG;RM;A;7.0
2025-01-22;KG;RM;B;29.0
2025-01-22;KG;RM;C;23.0
2025-01-22;KG;RM;D;39.0
2025-01-22;KG;RM;E;31.0
2025-01-22;KG;RM;F;8.0
2025-01-22;KG;RM;G;14.0
2025-01-22;UZ;RM;A;82.0
2025-01-22;UZ;RM;B;191.0
2025-01-22;UZ;RM;C;165.0
2025-01-22;UZ;RM;D;223.0
2025-01-22;UZ;RM;E;156.0
2025-01-22;UZ;RM;F;51.0
2025-01-22;UZ;RM;G;62.0
2025-01-24;AZ;RM;A;43.0
2025-01-24;AZ;RM;B;146.0
2025-01-24;AZ;RM;C;111.0
2025-01-24;AZ;RM;D;163.0
2025-01-24;AZ;RM;E;133.0
2025-01-24;AZ;RM;F;42.0
2025-01-24;AZ;RM;G;50.0
2025-01-24;KG;RM;A;6.0
2025-01-24;KG;RM;B;26.0
2025-01-24;KG;RM;C;25.0
2025-01-24;KG;RM;D;24.0
2025-01-24;KG;RM;E;24.0
2025-01-24;KG;RM;F;9.0
2025-01-24;KG;RM;G;10.0
2025-01-24;UZ;RM;A;68.0
2025-01-24;UZ;RM;B;176.0
2025-01-24;UZ;RM;C;136.0
2025-01-24;UZ;RM;D;195.0
2025-01-24;UZ;RM;E;109.0
2025-01-24;UZ;RM;F;42.0
2025-01-24;UZ;RM;G;56.0
2025-01-26;AZ;RM;A;58.0
2025-01-26;AZ;RM;B;184.0
2025-01-26;AZ;RM;C;138.0
2025-01-26;AZ;RM;D;255.0
2025-01-26;AZ;RM;E;165.0
2025-01-26;AZ;RM;F;56.0
2025-01-26;AZ;RM;G;70.0
2025-01-26;KG;RM;A;12.0
2025-01-26;KG;RM;B;31.0
2025-01-26;KG;RM;C;22.0
2025-01-26;KG;RM;D;33.0
2025-01-26;KG;RM;E;40.0
2025-01-26;KG;RM;F;11.0
2025-01-26;KG;RM;G;21.0
2025-01-26;UZ;RM;A;64.0
2025-01-26;UZ;RM;B;211.0
2025-01-26;UZ;RM;C;156.0
2025-01-26;UZ;RM;D;226.0
2025-01-26;UZ;RM;E;172.0
2025-01-26;UZ;RM;F;42.0
2025-01-26;UZ;RM;G;54.0
2025-01-31;AZ;RM;A;63.0
2025-01-31;AZ;RM;B;216.0
2025-01-31;AZ;RM;C;178.0
2025-01-31;AZ;RM;D;246.0
2025-01-31;AZ;RM;E;188.0
2025-01-31;AZ;RM;F;61.0
2025-01-31;AZ;RM;G;61.0
2025-01-31;KG;RM;A;9.0
2025-01-31;KG;RM;B;51.0
2025-01-31;KG;RM;C;36.0
2025-01-31;KG;RM;D;37.0
2025-01-31;KG;RM;E;32.0
2025-01-31;KG;RM;F;11.0
2025-01-31;KG;RM;G;12.0
2025-01-31;UZ;RM;A;77.0
2025-01-31;UZ;RM;B;257.0
2025-01-31;UZ;RM;C;171.0
2025-01-31;UZ;RM;D;297.0
2025-01-31;UZ;RM;E;190.0
2025-01-31;UZ;RM;F;65.0
2025-01-31;UZ;RM;G;76.0
2025-02-02;AZ;RM;A;30.0
2025-02-02;AZ;RM;B;137.0
2025-02-02;AZ;RM;C;95.0
2025-02-02;AZ;RM;D;167.0
2025-02-02;AZ;RM;E;118.0
2025-02-02;AZ;RM;F;42.0
2025-02-02;AZ;RM;G;49.0
2025-02-02;KG;RM;A;8.0
2025-02-02;KG;RM;B;27.0
2025-02-02;KG;RM;C;22.0
2025-02-02;KG;RM;D;17.0
2025-02-02;KG;RM;E;19.0
2025-02-02;KG;RM;F;11.0
2025-02-02;KG;RM;G;9.0
2025-02-02;UZ;RM;A;40.0
2025-02-02;UZ;RM;B;150.0
2025-02-02;UZ;RM;C;130.0
2025-02-02;UZ;RM;D;172.0
2025-02-02;UZ;RM;E;107.0
2025-02-02;UZ;RM;F;38.0
2025-02-02;UZ;RM;G;34.0
2025-02-03;AZ;RM;A;9.0
2025-02-03;AZ;RM;B;47.0
2025-02-03;AZ;RM;C;35.0
2025-02-03;AZ;RM;D;82.0
2025-02-03;AZ;RM;E;38.0
2025-02-03;AZ;RM;F;18.0
2025-02-03;AZ;RM;G;20.0
2025-02-03;KG;RM;A;4.0
2025-02-03;KG;RM;B;8.0
2025-02-03;KG;RM;C;4.0
2025-02-03;KG;RM;D;8.0
2025-02-03;KG;RM;E;6.0
2025-02-03;KG;RM;F;5.0
2025-02-03;KG;RM;G;4.0
2025-02-03;UZ;RM;A;12.0
2025-02-03;UZ;RM;B;40.0
2025-02-03;UZ;RM;C;49.0
2025-02-03;UZ;RM;D;63.0
2025-02-03;UZ;RM;E;28.0
2025-02-03;UZ;RM;F;15.0
2025-02-03;UZ;RM;G;10.0
2025-02-05;AZ;RM;A;34.0
2025-02-05;AZ;RM;B;73.0
2025-02-05;AZ;RM;C;77.0
2025-02-05;AZ;RM;D;141.0
2025-02-05;AZ;RM;E;76.0
2025-02-05;AZ;RM;F;18.0
2025-02-05;AZ;RM;G;28.0
2025-02-05;KG;RM;A;10.0
2025-02-05;KG;RM;B;12.0
2025-02-05;KG;RM;C;12.0
2025-02-05;KG;RM;D;19.0
2025-02-05;KG;RM;E;14.0
2025-02-05;KG;RM;F;4.0
2025-02-05;KG;RM;G;3.0
2025-02-05;UZ;RM;A;32.0
2025-02-05;UZ;RM;B;68.0
2025-02-05;UZ;RM;C;62.0
2025-02-05;UZ;RM;D;123.0
2025-02-05;UZ;RM;E;76.0
2025-02-05;UZ;RM;F;15.0
2025-02-05;UZ;RM;G;11.0
2025-02-07;AZ;RM;A;20.0
2025-02-07;AZ;RM;B;84.0
2025-02-07;AZ;RM;C;73.0
2025-02-07;AZ;RM;D;115.0
2025-02-07;AZ;RM;E;71.0
2025-02-07;AZ;RM;F;26.0
2025-02-07;AZ;RM;G;31.0
2025-02-07;KG;RM;A;4.0
2025-02-07;KG;RM;B;13.0
2025-02-07;KG;RM;C;16.0
2025-02-07;KG;RM;D;26.0
2025-02-07;KG;RM;E;16.0
2025-02-07;KG;RM;F;3.0
2025-02-07;KG;RM;G;3.0
2025-02-07;UZ;RM;A;22.0
2025-02-07;UZ;RM;B;83.0
2025-02-07;UZ;RM;C;83.0
2025-02-07;UZ;RM;D;112.0
2025-02-07;UZ;RM;E;69.0
2025-02-07;UZ;RM;F;20.0
2025-02-07;UZ;RM;G;22.0
2025-02-09;AZ;RM;A;52.0
2025-02-09;AZ;RM;B;168.0
2025-02-09;AZ;RM;C;142.0
2025-02-09;AZ;RM;D;204.0
2025-02-09;AZ;RM;E;139.0
2025-02-09;AZ;RM;F;62.0
2025-02-09;AZ;RM;G;55.0
2025-02-09;KG;RM;A;9.0
2025-02-09;KG;RM;B;36.0
2025-02-09;KG;RM;C;22.0
2025-02-09;KG;RM;D;27.0
2025-02-09;KG;RM;E;28.0
2025-02-09;KG;RM;F;5.0
2025-02-09;KG;RM;G;9.0
2025-02-09;UZ;RM;A;42.0
2025-02-09;UZ;RM;B;172.0
2025-02-09;UZ;RM;C;128.0
2025-02-09;UZ;RM;D;201.0
2025-02-09;UZ;RM;E;107.0
2025-02-09;UZ;RM;F;37.0
2025-02-09;UZ;RM;G;36.0
2025-02-10;AZ;RM;A;55.0
2025-02-10;AZ;RM;B;196.0
2025-02-10;AZ;RM;C;168.0
2025-02-10;AZ;RM;D;257.0
2025-02-10;AZ;RM;E;164.0
2025-02-10;AZ;RM;F;57.0
2025-02-10;AZ;RM;G;78.0
2025-02-10;KG;RM;A;9.0
2025-02-10;KG;RM;B;32.0
2025-02-10;KG;RM;C;31.0
2025-02-10;KG;RM;D;35.0
2025-02-10;KG;RM;E;22.0
2025-02-10;KG;RM;F;12.0
2025-02-10;KG;RM;G;6.0
2025-02-10;UZ;RM;A;64.0
2025-02-10;UZ;RM;B;178.0
2025-02-10;UZ;RM;C;157.0
2025-02-10;UZ;RM;D;231.0
2025-02-10;UZ;RM;E;165.0
2025-02-10;UZ;RM;F;50.0
2025-02-10;UZ;RM;G;47.0
2025-02-12;AZ;RM;A;89.0
2025-02-12;AZ;RM;B;307.0
2025-02-12;AZ;RM;C;275.0
2025-02-12;AZ;RM;D;448.0
2025-02-12;AZ;RM;E;300.0
2025-02-12;AZ;RM;F;106.0
2025-02-12;AZ;RM;G;132.0
2025-02-12;KG;RM;A;18.0
2025-02-12;KG;RM;B;81.0
2025-02-12;KG;RM;C;49.0
2025-02-12;KG;RM;D;73.0
2025-02-12;KG;RM;E;49.0
2025-02-12;KG;RM;F;19.0
2025-02-12;KG;RM;G;22.0
2025-02-12;UZ;RM;A;135.0
2025-02-12;UZ;RM;B;355.0
2025-02-12;UZ;RM;C;228.0
2025-02-12;UZ;RM;D;342.0
2025-02-12;UZ;RM;E;235.0
2025-02-12;UZ;RM;F;63.0
2025-02-12;UZ;RM;G;101.0
2025-02-14;AZ;RM;A;72.0
2025-02-14;AZ;RM;B;241.0
2025-02-14;AZ;RM;C;176.0
2025-02-14;AZ;RM;D;307.0
2025-02-14;AZ;RM;E;242.0
2025-02-14;AZ;RM;F;76.0
2025-02-14;AZ;RM;G;74.0
2025-02-14;KG;RM;A;22.0
2025-02-14;KG;RM;B;44.0
2025-02-14;KG;RM;C;44.0
2025-02-14;KG;RM;D;55.0
2025-02-14;KG;RM;E;35.0
2025-02-14;KG;RM;F;20.0
2025-02-14;KG;RM;G;15.0
2025-02-14;UZ;RM;A;103.0
2025-02-14;UZ;RM;B;263.0
2025-02-14;UZ;RM;C;208.0
2025-02-14;UZ;RM;D;305.0
2025-02-14;UZ;RM;E;219.0
2025-02-14;UZ;RM;F;53.0
2025-02-14;UZ;RM;G;87.0
2025-02-16;AZ;RM;A;78.0
2025-02-16;AZ;RM;B;231.0
2025-02-16;AZ;RM;C;195.0
2025-02-16;AZ;RM;D;282.0
2025-02-16;AZ;RM;E;213.0
2025-02-16;AZ;RM;F;78.0
2025-02-16;AZ;RM;G;82.0
2025-02-16;KG;RM;A;23.0
2025-02-16;KG;RM;B;51.0
2025-02-16;KG;RM;C;27.0
2025-02-16;KG;RM;D;64.0
2025-02-16;KG;RM;E;30.0
2025-02-16;KG;RM;F;20.0
2025-02-16;KG;RM;G;14.0
2025-02-16;UZ;RM;A;115.0
2025-02-16;UZ;RM;B;251.0
2025-02-16;UZ;RM;C;185.0
2025-02-16;UZ;RM;D;245.0
2025-02-16;UZ;RM;E;195.0
2025-02-16;UZ;RM;F;54.0
2025-02-16;UZ;RM;G;88.0
2025-02-17;AZ;RM;A;41.0
2025-02-17;AZ;RM;B;129.0
2025-02-17;AZ;RM;C;109.0
2025-02-17;AZ;RM;D;129.0
2025-02-17;AZ;RM;E;125.0
2025-02-17;AZ;RM;F;24.0
2025-02-17;AZ;RM;G;43.0
2025-02-17;KG;RM;A;4.0
2025-02-17;KG;RM;B;27.0
2025-02-17;KG;RM;C;22.0
2025-02-17;KG;RM;D;31.0
2025-02-17;KG;RM;E;16.0
2025-02-17;KG;RM;F;6.0
2025-02-17;KG;RM;G;9.0
2025-02-17;UZ;RM;A;41.0
2025-02-17;UZ;RM;B;99.0
2025-02-17;UZ;RM;C;74.0
2025-02-17;UZ;RM;D;111.0
2025-02-17;UZ;RM;E;73.0
2025-02-17;UZ;RM;F;26.0
2025-02-17;UZ;RM;G;34.0
2025-02-19;AZ;RM;A;53.0
2025-02-19;AZ;RM;B;172.0
2025-02-19;AZ;RM;C;118.0
2025-02-19;AZ;RM;D;227.0
2025-02-19;AZ;RM;E;158.0
2025-02-19;AZ;RM;F;54.0
2025-02-19;AZ;RM;G;57.0
2025-02-19;KG;RM;A;13.0
2025-02-19;KG;RM;B;28.0
2025-02-19;KG;RM;C;34.0
2025-02-19;KG;RM;D;26.0
2025-02-19;KG;RM;E;23.0
2025-02-19;KG;RM;F;11.0
2025-02-19;KG;RM;G;17.0
2025-02-19;UZ;RM;A;58.0
2025-02-19;UZ;RM;B;177.0
2025-02-19;UZ;RM;C;129.0
2025-02-19;UZ;RM;D;213.0
2025-02-19;UZ;RM;E;135.0
2025-02-19;UZ;RM;F;42.0
2025-02-19;UZ;RM;G;55.0
2025-02-21;AZ;RM;A;45.0
2025-02-21;AZ;RM;B;143.0
2025-02-21;AZ;RM;C;122.0
2025-02-21;AZ;RM;D;197.0
2025-02-21;AZ;RM;E;167.0
2025-02-21;AZ;RM;F;54.0
2025-02-21;AZ;RM;G;57.0
2025-02-21;KG;RM;A;10.0
2025-02-21;KG;RM;B;23.0
2025-02-21;KG;RM;C;23.0
2025-02-21;KG;RM;D;29.0
2025-02-21;KG;RM;E;11.0
2025-02-21;KG;RM;F;10.0
2025-02-21;KG;RM;G;12.0
2025-02-21;UZ;RM;A;54.0
2025-02-21;UZ;RM;B;123.0
2025-02-21;UZ;RM;C;117.0
2025-02-21;UZ;RM;D;192.0
2025-02-21;UZ;RM;E;104.0
2025-02-21;UZ;RM;F;44.0
2025-02-21;UZ;RM;G;47.0
2025-02-23;AZ;RM;A;53.0
2025-02-23;AZ;RM;B;214.0
2025-02-23;AZ;RM;C;162.0
2025-02-23;AZ;RM;D;251.0
2025-02-23;AZ;RM;E;167.0
2025-02-23;AZ;RM;F;55.0
2025-02-23;AZ;RM;G;63.0
2025-02-23;KG;RM;A;19.0
2025-02-23;KG;RM;B;32.0
2025-02-23;KG;RM;C;31.0
2025-02-23;KG;RM;D;37.0
2025-02-23;KG;RM;E;26.0
2025-02-23;KG;RM;F;8.0
2025-02-23;KG;RM;G;12.0
2025-02-23;UZ;RM;A;60.0
2025-02-23;UZ;RM;B;222.0
2025-02-23;UZ;RM;C;183.0
2025-02-23;UZ;RM;D;180.0
2025-02-23;UZ;RM;E;163.0
2025-02-23;UZ;RM;F;63.0
2025-02-23;UZ;RM;G;52.0
2025-02-24;AZ;RM;A;83.0
2025-02-24;AZ;RM;B;112.0
2025-02-24;AZ;RM;C;105.0
2025-02-24;AZ;RM;D;99.0
2025-02-24;AZ;RM;E;66.0
2025-02-24;AZ;RM;F;26.0
2025-02-24;AZ;RM;G;29.0
2025-02-24;KG;RM;A;14.0
2025-02-24;KG;RM;B;26.0
2025-02-24;KG;RM;C;18.0
2025-02-24;KG;RM;D;18.0
2025-02-24;KG;RM;E;17.0
2025-02-24;KG;RM;F;5.0
2025-02-24;KG;RM;G;2.0
2025-02-24;UZ;RM;A;37.0
2025-02-24;UZ;RM;B;43.0
2025-02-24;UZ;RM;C;49.0
2025-02-24;UZ;RM;D;38.0
2025-02-24;UZ;RM;E;37.0
2025-02-24;UZ;RM;F;12.0
2025-02-24;UZ;RM;G;10.0
2025-02-26;AZ;RM;A;33.0
2025-02-26;AZ;RM;B;81.0
2025-02-26;AZ;RM;C;80.0
2025-02-26;AZ;RM;D;100.0
2025-02-26;AZ;RM;E;89.0
2025-02-26;AZ;RM;F;31.0
2025-02-26;AZ;RM;G;38.0
2025-02-26;KG;RM;A;6.0
2025-02-26;KG;RM;B;9.0
2025-02-26;KG;RM;C;17.0
2025-02-26;KG;RM;D;16.0
2025-02-26;KG;RM;E;15.0
2025-02-26;KG;RM;F;7.0
2025-02-26;KG;RM;G;3.0
2025-02-26;UZ;RM;A;17.0
2025-02-26;UZ;RM;B;46.0
2025-02-26;UZ;RM;C;36.0
2025-02-26;UZ;RM;D;43.0
2025-02-26;UZ;RM;E;43.0
2025-02-26;UZ;RM;F;15.0
2025-02-26;UZ;RM;G;18.0
2025-02-28;AZ;RM;A;74.0
2025-02-28;AZ;RM;B;246.0
2025-02-28;AZ;RM;C;165.0
2025-02-28;AZ;RM;D;278.0
2025-02-28;AZ;RM;E;200.0
2025-02-28;AZ;RM;F;59.0
2025-02-28;AZ;RM;G;74.0
2025-02-28;KG;RM;A;27.0
2025-02-28;KG;RM;B;50.0
2025-02-28;KG;RM;C;42.0
2025-02-28;KG;RM;D;48.0
2025-02-28;KG;RM;E;37.0
2025-02-28;KG;RM;F;13.0
2025-02-28;KG;RM;G;12.0
2025-02-28;UZ;RM;A;37.0
2025-02-28;UZ;RM;B;111.0
2025-02-28;UZ;RM;C;83.0
2025-02-28;UZ;RM;D;118.0
2025-02-28;UZ;RM;E;87.0
2025-02-28;UZ;RM;F;32.0
2025-02-28;UZ;RM;G;39.0
2025-03-02;AZ;RM;A;51.0
2025-03-02;AZ;RM;B;160.0
2025-03-02;AZ;RM;C;148.0
2025-03-02;AZ;RM;D;226.0
2025-03-02;AZ;RM;E;176.0
2025-03-02;AZ;RM;F;58.0
2025-03-02;AZ;RM;G;55.0
2025-03-02;KG;RM;A;22.0
2025-03-02;KG;RM;B;48.0
2025-03-02;KG;RM;C;43.0
2025-03-02;KG;RM;D;33.0
2025-03-02;KG;RM;E;31.0
2025-03-02;KG;RM;F;12.0
2025-03-02;KG;RM;G;10.0
2025-03-02;UZ;RM;A;68.0
2025-03-02;UZ;RM;B;194.0
2025-03-02;UZ;RM;C;134.0
2025-03-02;UZ;RM;D;199.0
2025-03-02;UZ;RM;E;159.0
2025-03-02;UZ;RM;F;53.0
2025-03-02;UZ;RM;G;47.0
2025-03-03;AZ;RM;A;19.0
2025-03-03;AZ;RM;B;69.0
2025-03-03;AZ;RM;C;55.0
2025-03-03;AZ;RM;D;82.0
2025-03-03;AZ;RM;E;50.0
2025-03-03;AZ;RM;F;38.0
2025-03-03;AZ;RM;G;28.0
2025-03-03;KG;RM;A;6.0
2025-03-03;KG;RM;B;18.0
2025-03-03;KG;RM;C;11.0
2025-03-03;KG;RM;D;20.0
2025-03-03;KG;RM;E;11.0
2025-03-03;KG;RM;F;4.0
2025-03-03;KG;RM;G;6.0
2025-03-03;UZ;RM;A;23.0
2025-03-03;UZ;RM;B;89.0
2025-03-03;UZ;RM;C;47.0
2025-03-03;UZ;RM;D;87.0
2025-03-03;UZ;RM;E;51.0
2025-03-03;UZ;RM;F;25.0
2025-03-03;UZ;RM;G;12.0
2025-03-05;AZ;RM;A;17.0
2025-03-05;AZ;RM;B;76.0
2025-03-05;AZ;RM;C;69.0
2025-03-05;AZ;RM;D;94.0
2025-03-05;AZ;RM;E;64.0
2025-03-05;AZ;RM;F;18.0
2025-03-05;AZ;RM;G;37.0
2025-03-05;KG;RM;A;4.0
2025-03-05;KG;RM;B;8.0
2025-03-05;KG;RM;C;11.0
2025-03-05;KG;RM;D;16.0
2025-03-05;KG;RM;E;18.0
2025-03-05;KG;RM;F;4.0
2025-03-05;KG;RM;G;3.0
2025-03-05;UZ;RM;A;20.0
2025-03-05;UZ;RM;B;56.0
2025-03-05;UZ;RM;C;52.0
2025-03-05;UZ;RM;D;85.0
2025-03-05;UZ;RM;E;59.0
2025-03-05;UZ;RM;F;24.0
2025-03-05;UZ;RM;G;20.0
2025-03-06;AZ;RM;A;20.0
2025-03-06;AZ;RM;B;68.0
2025-03-06;AZ;RM;C;64.0
2025-03-06;AZ;RM;D;63.0
2025-03-06;AZ;RM;E;59.0
2025-03-06;AZ;RM;F;16.0
2025-03-06;AZ;RM;G;18.0
2025-03-06;KG;RM;A;14.0
2025-03-06;KG;RM;B;18.0
2025-03-06;KG;RM;C;7.0
2025-03-06;KG;RM;D;16.0
2025-03-06;KG;RM;E;11.0
2025-03-06;KG;RM;F;6.0
2025-03-06;KG;RM;G;5.0
2025-03-06;UZ;RM;A;32.0
2025-03-06;UZ;RM;B;78.0
2025-03-06;UZ;RM;C;60.0
2025-03-06;UZ;RM;D;66.0
2025-03-06;UZ;RM;E;48.0
2025-03-06;UZ;RM;F;18.0
2025-03-06;UZ;RM;G;19.0
2025-03-07;AZ;RM;A;44.0
2025-03-07;AZ;RM;B;158.0
2025-03-07;AZ;RM;C;109.0
2025-03-07;AZ;RM;D;179.0
2025-03-07;AZ;RM;E;139.0
2025-03-07;AZ;RM;F;39.0
2025-03-07;AZ;RM;G;53.0
2025-03-07;KG;RM;A;10.0
2025-03-07;KG;RM;B;27.0
2025-03-07;KG;RM;C;25.0
2025-03-07;KG;RM;D;35.0
2025-03-07;KG;RM;E;24.0
2025-03-07;KG;RM;F;9.0
2025-03-07;KG;RM;G;14.0
2025-03-07;UZ;RM;A;51.0
2025-03-07;UZ;RM;B;142.0
2025-03-07;UZ;RM;C;107.0
2025-03-07;UZ;RM;D;164.0
2025-03-07;UZ;RM;E;83.0
2025-03-07;UZ;RM;F;47.0
2025-03-07;UZ;RM;G;45.0
2025-03-09;AZ;RM;A;46.0
2025-03-09;AZ;RM;B;159.0
2025-03-09;AZ;RM;C;152.0
2025-03-09;AZ;RM;D;231.0
2025-03-09;AZ;RM;E;160.0
2025-03-09;AZ;RM;F;53.0
2025-03-09;AZ;RM;G;73.0
2025-03-09;KG;RM;A;13.0
2025-03-09;KG;RM;B;41.0
2025-03-09;KG;RM;C;26.0
2025-03-09;KG;RM;D;38.0
2025-03-09;KG;RM;E;23.0
2025-03-09;KG;RM;F;17.0
2025-03-09;KG;RM;G;12.0
2025-03-09;UZ;RM;A;70.0
2025-03-09;UZ;RM;B;186.0
2025-03-09;UZ;RM;C;150.0
2025-03-09;UZ;RM;D;218.0
2025-03-09;UZ;RM;E;154.0
2025-03-09;UZ;RM;F;49.0
2025-03-09;UZ;RM;G;57.0
2025-03-10;AZ;RM;A;22.0
2025-03-10;AZ;RM;B;76.0
2025-03-10;AZ;RM;C;75.0
2025-03-10;AZ;RM;D;97.0
2025-03-10;AZ;RM;E;69.0
2025-03-10;AZ;RM;F;36.0
2025-03-10;AZ;RM;G;26.0
2025-03-10;KG;RM;A;7.0
2025-03-10;KG;RM;B;20.0
2025-03-10;KG;RM;C;14.0
2025-03-10;KG;RM;D;18.0
2025-03-10;KG;RM;E;15.0
2025-03-10;KG;RM;F;3.0
2025-03-10;KG;RM;G;5.0
2025-03-10;UZ;RM;A;25.0
2025-03-10;UZ;RM;B;77.0
2025-03-10;UZ;RM;C;72.0
2025-03-10;UZ;RM;D;126.0
2025-03-10;UZ;RM;E;102.0
2025-03-10;UZ;RM;F;29.0
2025-03-10;UZ;RM;G;24.0
2025-03-12;AZ;RM;A;53.0
2025-03-12;AZ;RM;B;153.0
2025-03-12;AZ;RM;C;134.0
2025-03-12;AZ;RM;D;235.0
2025-03-12;AZ;RM;E;149.0
2025-03-12;AZ;RM;F;51.0
2025-03-12;AZ;RM;G;60.0
2025-03-12;KG;RM;A;16.0
